"","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"10556","MAERC",10556,79,438,"5",27.1777717,-81.168125,22,9,0.9,1.2,"swine","4/28/2017 0:00","F","A",NA
"10557","MAERC",10557,79,438,"5",27.1778317,-81.16801,36,8,1,1.3,"swine","4/28/2017 0:30","F","A",NA
"10558","MAERC",10558,79,438,"5",27.17774,-81.168125,10,7,1.2,1.5,"swine","4/28/2017 1:00","F","A",NA
"10559","MAERC",10559,79,438,"5",27.1777833,-81.1679733,34,7,1.3,1.5,"swine","4/28/2017 1:30","F","A",NA
"10560","MAERC",10560,79,438,"5",27.1776933,-81.1679783,12,6,1.7,1.9,"swine","4/28/2017 2:00","F","A",NA
"10561","MAERC",10561,79,438,"5",27.177505,-81.1678733,48,7,1,1.3,"swine","4/28/2017 2:30","F","A",NA
"10562","MAERC",10562,79,438,"5",27.1774567,-81.1687383,72,7,1,1.3,"swine","4/28/2017 3:00","F","A",NA
"10563","MAERC",10563,79,438,"5",27.1779767,-81.1678067,-44,7,0.9,1.3,"swine","4/28/2017 3:30","F","A",NA
"10564","MAERC",10564,79,438,"5",27.1779017,-81.1678967,-48,6,1,1.4,"swine","4/28/2017 4:00","F","A",NA
"10565","MAERC",10565,79,438,"5",27.1776133,-81.1678967,34,5,1.5,3.3,"swine","4/28/2017 4:30","F","A",NA
"10566","MAERC",10566,79,438,"5",27.1779983,-81.1679267,-22,8,1,1.9,"swine","4/28/2017 5:00","F","A",NA
"10567","MAERC",10567,79,438,"5",27.1778417,-81.1681733,16,6,1,1.3,"swine","4/28/2017 5:30","F","A",NA
"10568","MAERC",10568,79,438,"5",27.1775433,-81.1682883,58,6,1.2,1.5,"swine","4/28/2017 6:00","F","A",NA
"10569","MAERC",10569,79,438,"5",27.177455,-81.1683983,-8,6,1.3,1.6,"swine","4/28/2017 6:30","F","A",NA
"10570","MAERC",10570,79,438,"5",27.17741,-81.1683217,-46,5,1.8,2,"swine","4/28/2017 6:59","F","A",NA
"10571","MAERC",10571,79,438,"5",27.1773433,-81.1682817,-42,6,1.3,1.6,"swine","4/28/2017 6:59","F","A",NA
"10572","MAERC",10572,79,438,"5",27.1777517,-81.1681467,18,7,1.1,1.4,"swine","4/28/2017 7:30","F","A",NA
"10573","MAERC",10573,79,438,"5",27.1777817,-81.1677183,-8,8,1,1.3,"swine","4/28/2017 8:00","F","A",NA
"10574","MAERC",10574,79,438,"5",27.1779067,-81.1677667,2,9,0.8,1.2,"swine","4/28/2017 8:30","F","A",NA
"10575","MAERC",10575,79,438,"5",27.1779217,-81.1681,0,7,1,1.4,"swine","4/28/2017 9:00","F","A",NA
"10576","MAERC",10576,79,438,"5",27.1775533,-81.16797,42,7,1.2,1.5,"swine","4/28/2017 9:29","F","A",NA
"10577","MAERC",10577,79,438,"5",27.1775933,-81.1680683,24,7,1.2,2.2,"swine","4/28/2017 10:00","F","A",NA
"10578","MAERC",10578,79,438,"5",27.1775833,-81.16796,96,6,1.5,1.7,"swine","4/28/2017 10:30","F","A",NA
"10579","MAERC",10579,79,438,"5",27.1778033,-81.16815,34,7,1,1.4,"swine","4/28/2017 11:00","F","A",NA
"10580","MAERC",10580,79,438,"5",27.17769,-81.1679967,42,6,1.1,1.4,"swine","4/28/2017 11:30","F","A",NA
"10581","MAERC",10581,79,438,"5",27.1776483,-81.1685,74,7,0.9,1.3,"swine","4/28/2017 12:00","F","A",NA
"10582","MAERC",10582,79,438,"5",27.1779917,-81.16881,38,5,1.3,1.5,"swine","4/28/2017 12:30","F","A",NA
"10583","MAERC",10583,79,438,"5",27.17761,-81.16672,222,6,1.3,1.5,"swine","4/28/2017 13:00","F","A",NA
"10584","MAERC",10584,79,438,"5",27.177855,-81.16775,54,5,1.4,1.7,"swine","4/28/2017 13:30","F","A",NA
"10585","MAERC",10585,79,438,"5",27.178105,-81.1682,-24,6,1.3,1.6,"swine","4/28/2017 14:00","F","A",NA
"10586","MAERC",10586,79,438,"5",27.17794,-81.1680067,8,9,0.8,1.7,"swine","4/28/2017 14:30","F","A",NA
