"","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"40555","MAERC",40555,68,526,"10",27.1695183,-81.1809683,36,10,0.7,1.1,"swine","4/19/2017 15:00","F","A",NA
"40556","MAERC",40556,68,526,"10",27.1694533,-81.1807167,-2,9,0.9,1.2,"swine","4/19/2017 15:30","F","A",NA
"40557","MAERC",40557,68,526,"10",27.1694433,-81.180985,28,8,1,1.3,"swine","4/19/2017 16:00","F","A",NA
"40558","MAERC",40558,68,526,"10",27.169655,-81.1807283,64,6,1.5,1.8,"swine","4/19/2017 16:30","F","A",NA
"40559","MAERC",40559,68,526,"10",27.1695783,-81.1811417,-14,7,1.3,1.6,"swine","4/19/2017 17:00","F","A",NA
"40560","MAERC",40560,68,526,"10",27.169595,-81.18089,-4,11,0.8,1.1,"swine","4/19/2017 17:29","F","A",NA
"40561","MAERC",40561,68,526,"10",27.16963,-81.1809033,28,9,1,1.2,"swine","4/19/2017 18:00","F","A",NA
"40562","MAERC",40562,68,526,"10",27.16968,-81.181135,-6,8,0.9,1.3,"swine","4/19/2017 18:30","F","A",NA
"40563","MAERC",40563,68,526,"10",27.1696617,-81.181245,0,6,1.2,1.5,"swine","4/19/2017 19:00","F","A",NA
"40564","MAERC",40564,68,526,"10",27.1697833,-81.1812767,74,7,1,1.3,"swine","4/19/2017 19:30","F","A",NA
"40565","MAERC",40565,68,526,"10",27.1699917,-81.1815717,-12,4,2.1,2.3,"swine","4/19/2017 20:01","F","A",NA
"40566","MAERC",40566,68,526,"10",27.17322,-81.1840083,-46,6,1.3,1.5,"swine","4/19/2017 20:30","F","A",NA
"40567","MAERC",40567,68,526,"10",27.1740067,-81.1841417,-14,7,1,1.3,"swine","4/19/2017 21:00","F","A",NA
"40568","MAERC",40568,68,526,"10",27.1740417,-81.1841483,-40,7,1,1.4,"swine","4/19/2017 21:30","F","A",NA
"40569","MAERC",40569,68,526,"10",27.1738783,-81.1842267,26,6,1.2,1.6,"swine","4/19/2017 22:00","F","A",NA
"40570","MAERC",40570,68,526,"10",27.1746617,-81.1842333,18,6,1.3,1.6,"swine","4/19/2017 22:30","F","A",NA
"40571","MAERC",40571,68,526,"10",27.173965,-81.1841017,46,6,1.2,1.5,"swine","4/19/2017 23:00","F","A",NA
"40572","MAERC",40572,68,526,"10",27.174,-81.1838983,146,4,1.2,1.5,"swine","4/19/2017 23:30","F","A",NA
"40573","MAERC",40573,68,526,"10",27.1737467,-81.1840983,54,7,1,1.3,"swine","4/20/2017 0:00","F","A",NA
"40574","MAERC",40574,68,526,"10",27.1740417,-81.1839867,-34,6,1.1,1.4,"swine","4/20/2017 0:30","F","A",NA
"40575","MAERC",40575,68,526,"10",27.1752633,-81.185505,10,6,1.4,1.7,"swine","4/20/2017 1:00","F","A",NA
"40576","MAERC",40576,68,526,"10",27.174905,-81.1852867,10,6,1.4,1.7,"swine","4/20/2017 1:30","F","A",NA
"40577","MAERC",40577,68,526,"10",27.173415,-81.1844333,0,5,1.5,1.7,"swine","4/20/2017 2:00","F","A",NA
"40578","MAERC",40578,68,526,"10",27.17261,-81.1841167,14,5,1.4,1.6,"swine","4/20/2017 2:30","F","A",NA
"40579","MAERC",40579,68,526,"10",27.1734667,-81.1849533,8,8,0.9,1.2,"swine","4/20/2017 3:00","F","A",NA
"40580","MAERC",40580,68,526,"10",27.1745383,-81.1843117,6,8,0.9,1.2,"swine","4/20/2017 3:30","F","A",NA
"40581","MAERC",40581,68,526,"10",27.173375,-81.1833933,6,7,0.9,1.3,"swine","4/20/2017 4:00","F","A",NA
"40582","MAERC",40582,68,526,"10",27.1718767,-81.1836083,0,5,1.3,1.6,"swine","4/20/2017 4:30","F","A",NA
"40583","MAERC",40583,68,526,"10",27.170355,-81.1831783,-2,9,1,1.3,"swine","4/20/2017 5:00","F","A",NA
"40584","MAERC",40584,68,526,"10",27.1701233,-81.1819467,22,8,1.3,1.5,"swine","4/20/2017 5:30","F","A",NA
"40585","MAERC",40585,68,526,"10",27.1702183,-81.1803417,18,8,1.1,1.4,"swine","4/20/2017 6:00","F","A",NA
"40586","MAERC",40586,68,526,"10",27.17106,-81.1807983,-12,8,1,1.3,"swine","4/20/2017 6:30","F","A",NA
"40587","MAERC",40587,68,526,"10",27.1713917,-81.1807483,-18,7,1.2,1.5,"swine","4/20/2017 6:59","F","A",NA
"40588","MAERC",40588,68,526,"10",27.1721867,-81.181905,8,7,1.2,1.5,"swine","4/20/2017 7:30","F","A",NA
"40589","MAERC",40589,68,526,"10",27.1720083,-81.181745,18,7,1.3,1.5,"swine","4/20/2017 8:00","F","A",NA
"40590","MAERC",40590,68,526,"10",27.1723833,-81.1820867,-16,6,1.4,1.6,"swine","4/20/2017 8:30","F","A",NA
"40591","MAERC",40591,68,526,"10",27.17222,-81.1820417,-2,6,1.2,1.5,"swine","4/20/2017 9:00","F","A",NA
"40592","MAERC",40592,68,526,"10",27.1722083,-81.181955,2,8,1,1.3,"swine","4/20/2017 9:30","F","A",NA
"40593","MAERC",40593,68,526,"10",27.17225,-81.1819267,4,6,1.4,2.8,"swine","4/20/2017 10:00","F","A",NA
"40594","MAERC",40594,68,526,"10",27.1721833,-81.181905,2,6,1.1,1.5,"swine","4/20/2017 10:30","F","A",NA
"40595","MAERC",40595,68,526,"10",27.1723067,-81.1819817,-10,5,1.8,3.2,"swine","4/20/2017 11:00","F","A",NA
"40596","MAERC",40596,68,526,"10",27.1722367,-81.1820533,8,8,1,1.3,"swine","4/20/2017 11:30","F","A",NA
"40597","MAERC",40597,68,526,"10",27.1722767,-81.182015,-2,8,0.9,1.2,"swine","4/20/2017 12:00","F","A",NA
"40598","MAERC",40598,68,526,"10",27.17229,-81.18203,8,8,0.9,1.2,"swine","4/20/2017 12:30","F","A",NA
"40599","MAERC",40599,68,526,"10",27.1723267,-81.1819833,6,8,1.1,1.8,"swine","4/20/2017 13:00","F","A",NA
"40600","MAERC",40600,68,526,"10",27.1722967,-81.1818933,52,6,1.6,1.9,"swine","4/20/2017 13:30","F","A",NA
"40601","MAERC",40601,68,526,"10",27.1723183,-81.1820033,-2,6,1.4,1.7,"swine","4/20/2017 14:00","F","A",NA
"40602","MAERC",40602,68,526,"10",27.1723283,-81.182025,-22,7,1.1,1.4,"swine","4/20/2017 14:30","F","A",NA
"40603","MAERC",40603,68,526,"10",27.1721833,-81.1817967,8,6,1.1,1.4,"swine","4/20/2017 15:00","F","A",NA
"40604","MAERC",40604,68,526,"10",27.1721633,-81.18162,12,8,0.9,1.2,"swine","4/20/2017 15:30","F","A",NA
"40605","MAERC",40605,68,526,"10",27.1720667,-81.182025,46,7,1.2,1.5,"swine","4/20/2017 16:00","F","A",NA
"40606","MAERC",40606,68,526,"10",27.172075,-81.1818717,2,9,0.9,1.1,"swine","4/20/2017 16:30","F","A",NA
"40607","MAERC",40607,68,526,"10",27.1720583,-81.1820217,0,8,1.1,1.3,"swine","4/20/2017 17:00","F","A",NA
"40608","MAERC",40608,68,526,"10",27.1723017,-81.1820683,-24,8,1,1.7,"swine","4/20/2017 17:30","F","A",NA
"40609","MAERC",40609,68,526,"10",27.1723617,-81.182025,-2,8,0.9,1.7,"swine","4/20/2017 18:00","F","A",NA
"40610","MAERC",40610,68,526,"10",27.1723233,-81.1819333,18,8,0.9,1.3,"swine","4/20/2017 18:30","F","A",NA
"40611","MAERC",40611,68,526,"10",27.1723033,-81.1819783,32,6,1.3,1.6,"swine","4/20/2017 19:00","F","A",NA
"40612","MAERC",40612,68,526,"10",27.1722567,-81.1819833,68,7,1.2,1.4,"swine","4/20/2017 19:30","F","A",NA
"40613","MAERC",40613,68,526,"10",27.17239,-81.1825633,44,7,1.1,1.4,"swine","4/20/2017 20:00","F","A",NA
"40614","MAERC",40614,68,526,"10",27.1743567,-81.184335,-12,8,0.9,1.3,"swine","4/20/2017 20:30","F","A",NA
"40615","MAERC",40615,68,526,"10",27.1742133,-81.18433,2,8,0.9,1.3,"swine","4/20/2017 21:00","F","A",NA
"40616","MAERC",40616,68,526,"10",27.173815,-81.18396,-10,6,1.1,1.4,"swine","4/20/2017 21:30","F","A",NA
"40617","MAERC",40617,68,526,"10",27.1736283,-81.18403,-8,8,1,1.3,"swine","4/20/2017 22:00","F","A",NA
"40618","MAERC",40618,68,526,"10",27.1737267,-81.1839767,-6,9,0.8,1.7,"swine","4/20/2017 22:30","F","A",NA
"40619","MAERC",40619,68,526,"10",27.1740383,-81.1842017,0,11,0.7,1,"swine","4/20/2017 23:00","F","A",NA
"40620","MAERC",40620,68,526,"10",27.174075,-81.184245,18,10,0.7,1.1,"swine","4/20/2017 23:30","F","A",NA
"40621","MAERC",40621,68,526,"10",27.1740367,-81.1842383,24,8,0.9,1.3,"swine","4/21/2017 0:00","F","A",NA
"40622","MAERC",40622,68,526,"10",27.1740167,-81.1840817,-36,9,0.9,2,"swine","4/21/2017 0:30","F","A",NA
"40623","MAERC",40623,68,526,"10",27.1739583,-81.1840783,-28,8,1,1.3,"swine","4/21/2017 1:00","F","A",NA
"40624","MAERC",40624,68,526,"10",27.173935,-81.1841333,-14,6,1.4,1.7,"swine","4/21/2017 1:30","F","A",NA
"40625","MAERC",40625,68,526,"10",27.1740383,-81.1839983,82,6,1.9,2.1,"swine","4/21/2017 2:00","F","A",NA
"40626","MAERC",40626,68,526,"10",27.1752267,-81.1852533,32,8,0.9,1.2,"swine","4/21/2017 2:30","F","A",NA
"40627","MAERC",40627,68,526,"10",27.1750433,-81.185645,0,8,0.9,1.2,"swine","4/21/2017 3:00","F","A",NA
"40628","MAERC",40628,68,526,"10",27.175335,-81.1853933,-40,7,1,1.3,"swine","4/21/2017 3:30","F","A",NA
"40629","MAERC",40629,68,526,"10",27.1764083,-81.1832683,-50,7,0.9,1.3,"swine","4/21/2017 4:00","F","A",NA
"40630","MAERC",40630,68,526,"10",27.1761367,-81.1835333,-22,8,0.9,1.2,"swine","4/21/2017 4:30","F","A",NA
"40631","MAERC",40631,68,526,"10",27.176655,-81.1831467,-2,8,1,1.3,"swine","4/21/2017 5:00","F","A",NA
"40632","MAERC",40632,68,526,"10",27.1742883,-81.1831583,16,8,1,1.3,"swine","4/21/2017 5:30","F","A",NA
"40633","MAERC",40633,68,526,"10",27.1741483,-81.1830183,6,6,1.8,2,"swine","4/21/2017 6:00","F","A",NA
"40634","MAERC",40634,68,526,"10",27.17253,-81.18308,-328,6,1.1,1.4,"swine","4/21/2017 6:30","F","A",NA
"40635","MAERC",40635,68,526,"10",27.1721633,-81.1819833,6,7,1.4,2.5,"swine","4/21/2017 6:59","F","A",NA
"40636","MAERC",40636,68,526,"10",27.1723017,-81.1819767,10,8,1,1.8,"swine","4/21/2017 7:30","F","A",NA
"40637","MAERC",40637,68,526,"10",27.1723017,-81.182025,12,8,1.1,1.3,"swine","4/21/2017 8:00","F","A",NA
"40638","MAERC",40638,68,526,"10",27.17191,-81.18086,4,9,1,1.3,"swine","4/21/2017 8:30","F","A",NA
"40639","MAERC",40639,68,526,"10",27.1713183,-81.18137,4,8,1,1.3,"swine","4/21/2017 9:00","F","A",NA
"40640","MAERC",40640,68,526,"10",27.17133,-81.18128,22,8,1,1.3,"swine","4/21/2017 9:30","F","A",NA
"40641","MAERC",40641,68,526,"10",27.17059,-81.1805433,0,8,1.1,1.3,"swine","4/21/2017 10:00","F","A",NA
"40642","MAERC",40642,68,526,"10",27.17054,-81.180345,-18,6,1.4,1.7,"swine","4/21/2017 10:30","F","A",NA
"40643","MAERC",40643,68,526,"10",27.1706833,-81.1805117,-18,7,1,1.3,"swine","4/21/2017 11:00","F","A",NA
"40644","MAERC",40644,68,526,"10",27.1708583,-81.1807217,-82,7,1,1.4,"swine","4/21/2017 11:30","F","A",NA
"40645","MAERC",40645,68,526,"10",27.1706867,-81.180415,52,8,1,1.3,"swine","4/21/2017 12:00","F","A",NA
"40646","MAERC",40646,68,526,"10",27.1706517,-81.180545,4,9,0.8,1.1,"swine","4/21/2017 12:30","F","A",NA
"40647","MAERC",40647,68,526,"10",27.1706883,-81.180605,22,9,0.8,1.1,"swine","4/21/2017 13:00","F","A",NA
"40648","MAERC",40648,68,526,"10",27.1707367,-81.1805283,34,6,1.4,1.7,"swine","4/21/2017 13:30","F","A",NA
"40649","MAERC",40649,68,526,"10",27.1706233,-81.1805917,-2,7,1.1,1.4,"swine","4/21/2017 14:00","F","A",NA
"40650","MAERC",40650,68,526,"10",27.1706683,-81.1805,-2,7,1.1,1.4,"swine","4/21/2017 14:30","F","A",NA
"40651","MAERC",40651,68,526,"10",27.1706183,-81.18052,24,6,1.2,1.5,"swine","4/21/2017 15:00","F","A",NA
"40652","MAERC",40652,68,526,"10",27.1704467,-81.1802133,-10,8,1,1.2,"swine","4/21/2017 15:30","F","A",NA
"40653","MAERC",40653,68,526,"10",27.1704283,-81.1801983,36,6,1.2,1.5,"swine","4/21/2017 16:00","F","A",NA
"40654","MAERC",40654,68,526,"10",27.1704467,-81.1803617,62,6,1.1,1.4,"swine","4/21/2017 16:30","F","A",NA
"40655","MAERC",40655,68,526,"10",27.1705467,-81.180505,-4,7,1.1,1.3,"swine","4/21/2017 17:00","F","A",NA
"40656","MAERC",40656,68,526,"10",27.170695,-81.1804983,4,8,0.9,1.3,"swine","4/21/2017 17:30","F","A",NA
"40657","MAERC",40657,68,526,"10",27.1701467,-81.1807967,2,9,0.8,1.1,"swine","4/21/2017 18:00","F","A",NA
"40658","MAERC",40658,68,526,"10",27.1702967,-81.181745,6,8,1.1,2.1,"swine","4/21/2017 18:30","F","A",NA
"40659","MAERC",40659,68,526,"10",27.17035,-81.181695,4,6,1.3,2.4,"swine","4/21/2017 19:00","F","A",NA
"40660","MAERC",40660,68,526,"10",27.1703083,-81.1816033,12,7,1.1,1.8,"swine","4/21/2017 19:29","F","A",NA
"40661","MAERC",40661,68,526,"10",27.1743117,-81.18416,30,6,1.2,1.5,"swine","4/21/2017 20:00","F","A",NA
"40662","MAERC",40662,68,526,"10",27.1743383,-81.1844017,12,8,0.9,1.3,"swine","4/21/2017 20:30","F","A",NA
"40663","MAERC",40663,68,526,"10",27.175335,-81.1855883,14,9,0.8,1.2,"swine","4/21/2017 21:00","F","A",NA
"40664","MAERC",40664,68,526,"10",27.1737833,-81.1841667,26,9,0.9,1.2,"swine","4/21/2017 21:30","F","A",NA
"40665","MAERC",40665,68,526,"10",27.1718967,-81.1831183,10,8,1,1.3,"swine","4/21/2017 22:00","F","A",NA
"40666","MAERC",40666,68,526,"10",27.1718667,-81.1831017,16,8,1,1.3,"swine","4/21/2017 22:30","F","A",NA
"40667","MAERC",40667,68,526,"10",27.1717933,-81.1830483,56,8,0.9,1.3,"swine","4/21/2017 23:00","F","A",NA
"40668","MAERC",40668,68,526,"10",27.1718967,-81.183075,26,9,0.8,1.2,"swine","4/21/2017 23:30","F","A",NA
"40669","MAERC",40669,68,526,"10",27.1717617,-81.1830167,16,10,0.8,1.1,"swine","4/22/2017 0:00","F","A",NA
"40670","MAERC",40670,68,526,"10",27.171875,-81.1831283,10,9,0.9,1.2,"swine","4/22/2017 0:30","F","A",NA
"40671","MAERC",40671,68,526,"10",27.1718667,-81.1831067,6,8,1,1.3,"swine","4/22/2017 1:00","F","A",NA
"40672","MAERC",40672,68,526,"10",27.1718467,-81.18319,2,6,1.4,1.7,"swine","4/22/2017 1:30","F","A",NA
"40673","MAERC",40673,68,526,"10",27.1718317,-81.18331,10,6,1.5,1.7,"swine","4/22/2017 2:00","F","A",NA
"40674","MAERC",40674,68,526,"10",27.171805,-81.1831417,22,5,1.6,1.8,"swine","4/22/2017 2:30","F","A",NA
"40675","MAERC",40675,68,526,"10",27.171915,-81.1831183,14,7,1,1.3,"swine","4/22/2017 3:00","F","A",NA
"40676","MAERC",40676,68,526,"10",27.1732767,-81.1844267,18,7,1,1.3,"swine","4/22/2017 3:30","F","A",NA
"40677","MAERC",40677,68,526,"10",27.173165,-81.185475,-20,9,0.8,1.1,"swine","4/22/2017 4:00","F","A",NA
"40678","MAERC",40678,68,526,"10",27.1746417,-81.1853633,-10,7,1.2,1.5,"swine","4/22/2017 4:30","F","A",NA
"40679","MAERC",40679,68,526,"10",27.1751,-81.1853717,22,7,1.2,1.5,"swine","4/22/2017 5:00","F","A",NA
"40680","MAERC",40680,68,526,"10",27.17418,-81.184235,10,10,0.9,1.2,"swine","4/22/2017 5:30","F","A",NA
"40681","MAERC",40681,68,526,"10",27.1729033,-81.1835033,-6,7,1.2,1.5,"swine","4/22/2017 6:00","F","A",NA
"40682","MAERC",40682,68,526,"10",27.1710267,-81.1837133,-18,4,2,2.2,"swine","4/22/2017 6:30","F","A",NA
"40683","MAERC",40683,68,526,"10",27.1697933,-81.1826717,-28,7,1.2,1.5,"swine","4/22/2017 6:59","F","A",NA
"40684","MAERC",40684,68,526,"10",27.1698117,-81.1808483,0,7,1.4,1.6,"swine","4/22/2017 7:30","F","A",NA
"40685","MAERC",40685,68,526,"10",27.170335,-81.1808633,14,9,0.9,1.2,"swine","4/22/2017 8:00","F","A",NA
"40686","MAERC",40686,68,526,"10",27.1707867,-81.1804183,-4,9,1,1.3,"swine","4/22/2017 8:30","F","A",NA
"40687","MAERC",40687,68,526,"10",27.1713133,-81.1802183,-12,8,1,1.4,"swine","4/22/2017 9:00","F","A",NA
"40688","MAERC",40688,68,526,"10",27.1712367,-81.1802967,-6,9,1,1.3,"swine","4/22/2017 9:30","F","A",NA
"40689","MAERC",40689,68,526,"10",27.1708167,-81.1804483,-24,5,1.6,1.9,"swine","4/22/2017 10:00","F","A",NA
"40690","MAERC",40690,68,526,"10",27.1703633,-81.1803317,20,5,1.5,1.8,"swine","4/22/2017 10:30","F","A",NA
"40691","MAERC",40691,68,526,"10",27.1706983,-81.1804517,18,7,1,1.3,"swine","4/22/2017 11:00","F","A",NA
"40692","MAERC",40692,68,526,"10",27.1706617,-81.1803683,34,7,1.2,1.5,"swine","4/22/2017 11:30","F","A",NA
"40693","MAERC",40693,68,526,"10",27.1708217,-81.1804667,0,6,1.4,1.6,"swine","4/22/2017 12:00","F","A",NA
"40694","MAERC",40694,68,526,"10",27.1706483,-81.1805,14,8,0.9,1.2,"swine","4/22/2017 12:30","F","A",NA
"40695","MAERC",40695,68,526,"10",27.1704467,-81.1804833,-76,6,1.4,1.6,"swine","4/22/2017 13:00","F","A",NA
"40696","MAERC",40696,68,526,"10",27.1708917,-81.1802883,36,7,1.1,2,"swine","4/22/2017 13:30","F","A",NA
"40697","MAERC",40697,68,526,"10",27.17085,-81.180315,22,7,1.1,1.4,"swine","4/22/2017 14:00","F","A",NA
"40698","MAERC",40698,68,526,"10",27.17078,-81.18033,-40,7,1.1,1.4,"swine","4/22/2017 14:30","F","A",NA
"40699","MAERC",40699,68,526,"10",27.1708133,-81.18048,-22,6,1.6,1.8,"swine","4/22/2017 15:00","F","A",NA
"40700","MAERC",40700,68,526,"10",27.1705833,-81.18041,-28,7,1.1,1.4,"swine","4/22/2017 15:29","F","A",NA
"40701","MAERC",40701,68,526,"10",27.170575,-81.18027,-26,6,1.2,1.5,"swine","4/22/2017 16:00","F","A",NA
"40702","MAERC",40702,68,526,"10",27.17057,-81.1804783,-20,11,0.7,1,"swine","4/22/2017 16:30","F","A",NA
"40703","MAERC",40703,68,526,"10",27.1705783,-81.1805567,-8,9,1,1.3,"swine","4/22/2017 17:00","F","A",NA
"40704","MAERC",40704,68,526,"10",27.17058,-81.18061,-22,8,1,1.3,"swine","4/22/2017 17:30","F","A",NA
"40705","MAERC",40705,68,526,"10",27.170675,-81.1806833,-14,10,0.8,1.1,"swine","4/22/2017 18:00","F","A",NA
"40706","MAERC",40706,68,526,"10",27.1706517,-81.1805117,14,9,0.9,1.3,"swine","4/22/2017 18:30","F","A",NA
"40707","MAERC",40707,68,526,"10",27.1702817,-81.18183,18,6,1.5,1.8,"swine","4/22/2017 19:00","F","A",NA
"40708","MAERC",40708,68,526,"10",27.17457,-81.1843817,-4,6,1.3,1.8,"swine","4/22/2017 19:30","F","A",NA
"40709","MAERC",40709,68,526,"10",27.1765583,-81.1844417,-60,4,1.7,1.9,"swine","4/22/2017 20:00","F","A",NA
"40710","MAERC",40710,68,526,"10",27.176745,-81.183395,-2,8,0.9,1.2,"swine","4/22/2017 20:30","F","A",NA
"40711","MAERC",40711,68,526,"10",27.17671,-81.1837467,6,6,1.1,1.4,"swine","4/22/2017 21:00","F","A",NA
"40712","MAERC",40712,68,526,"10",27.1766433,-81.1839667,42,9,0.8,1.1,"swine","4/22/2017 21:30","F","A",NA
"40713","MAERC",40713,68,526,"10",27.1775167,-81.1864533,66,6,1.1,1.4,"swine","4/22/2017 22:00","F","A",NA
"40714","MAERC",40714,68,526,"10",27.17784,-81.1863283,48,9,0.8,1.1,"swine","4/22/2017 22:30","F","A",NA
"40715","MAERC",40715,68,526,"10",27.1779283,-81.1863683,28,8,0.9,1.3,"swine","4/22/2017 23:00","F","A",NA
"40716","MAERC",40716,68,526,"10",27.174695,-81.1895233,8,9,0.8,1.1,"swine","4/22/2017 23:30","F","A",NA
"40717","MAERC",40717,68,526,"10",27.1738683,-81.190575,10,9,0.8,1.2,"swine","4/23/2017 0:00","F","A",NA
"40718","MAERC",40718,68,526,"10",27.1741767,-81.191085,16,9,0.9,1.2,"swine","4/23/2017 0:30","F","A",NA
"40719","MAERC",40719,68,526,"10",27.174755,-81.1896083,6,7,1.2,1.5,"swine","4/23/2017 1:00","F","A",NA
"40720","MAERC",40720,68,526,"10",27.17296,-81.1889967,14,8,1.1,1.4,"swine","4/23/2017 1:30","F","A",NA
"40721","MAERC",40721,68,526,"10",27.1728317,-81.1885033,22,8,1,1.3,"swine","4/23/2017 2:00","F","A",NA
"40722","MAERC",40722,68,526,"10",27.1727117,-81.1881467,-6,7,1.3,1.6,"swine","4/23/2017 2:30","F","A",NA
"40723","MAERC",40723,68,526,"10",27.1727667,-81.1873383,-38,5,1.6,1.9,"swine","4/23/2017 3:00","F","A",NA
"40724","MAERC",40724,68,526,"10",27.1732867,-81.1858733,0,6,1,1.3,"swine","4/23/2017 3:30","F","A",NA
"40725","MAERC",40725,68,526,"10",27.1742917,-81.1858517,4,6,1.4,1.6,"swine","4/23/2017 4:00","F","A",NA
"40726","MAERC",40726,68,526,"10",27.1754333,-81.1852867,-40,9,0.8,1.2,"swine","4/23/2017 4:30","F","A",NA
"40727","MAERC",40727,68,526,"10",27.17466,-81.1845183,-16,8,1,1.3,"swine","4/23/2017 5:00","F","A",NA
"40728","MAERC",40728,68,526,"10",27.1724433,-81.1833483,152,7,1.3,1.6,"swine","4/23/2017 5:30","F","A",NA
"40729","MAERC",40729,68,526,"10",27.172635,-81.1821167,-68,6,1.4,1.7,"swine","4/23/2017 6:00","F","A",NA
"40730","MAERC",40730,68,526,"10",27.1725267,-81.1823683,-122,6,1.1,1.5,"swine","4/23/2017 6:30","F","A",NA
"40731","MAERC",40731,68,526,"10",27.1726733,-81.18211,-134,6,1.3,1.6,"swine","4/23/2017 6:59","F","A",NA
"40732","MAERC",40732,68,526,"10",27.1725417,-81.18173,26,7,1.1,1.4,"swine","4/23/2017 7:30","F","A",NA
"40733","MAERC",40733,68,526,"10",27.1723217,-81.181975,14,7,1.2,1.5,"swine","4/23/2017 8:00","F","A",NA
"40734","MAERC",40734,68,526,"10",27.172355,-81.1819933,4,8,1.1,1.4,"swine","4/23/2017 8:30","F","A",NA
"40735","MAERC",40735,68,526,"10",27.17237,-81.1819983,10,7,1.1,1.4,"swine","4/23/2017 9:00","F","A",NA
"40736","MAERC",40736,68,526,"10",27.1723233,-81.181945,16,6,1.3,1.6,"swine","4/23/2017 9:30","F","A",NA
