"","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"4046","MAERC",4046,85,532,"2",27.1739583,-81.1787883,-24,8,1,1.3,"swine","5/12/2017 16:00","F","A",NA
"4047","MAERC",4047,85,532,"2",27.17392,-81.1787717,-2,8,1.1,1.4,"swine","5/12/2017 16:30","F","A",NA
"4048","MAERC",4048,85,532,"2",27.1737433,-81.1787283,-10,9,0.9,1.3,"swine","5/12/2017 17:00","F","A",NA
"4049","MAERC",4049,85,532,"2",27.1739383,-81.1787433,28,7,1.1,1.4,"swine","5/12/2017 17:30","F","A",NA
"4050","MAERC",4050,85,532,"2",27.1738917,-81.1787083,0,8,0.9,1.2,"swine","5/12/2017 18:00","F","A",NA
"4051","MAERC",4051,85,532,"2",27.173905,-81.17869,-6,7,1.4,2.3,"swine","5/12/2017 18:30","F","A",NA
"4052","MAERC",4052,85,532,"2",27.17391,-81.178725,0,8,0.9,1.3,"swine","5/12/2017 19:00","F","A",NA
"4053","MAERC",4053,85,532,"2",27.1757633,-81.1796683,-22,9,0.8,1.2,"swine","5/12/2017 19:30","F","A",NA
"4054","MAERC",4054,85,532,"2",27.1762783,-81.180945,48,9,0.9,1.2,"swine","5/12/2017 20:00","F","A",NA
"4055","MAERC",4055,85,532,"2",27.17721,-81.1822933,34,8,1,1.3,"swine","5/12/2017 20:30","F","A",NA
"4056","MAERC",4056,85,532,"2",27.1773217,-81.182185,72,8,1,1.4,"swine","5/12/2017 21:00","F","A",NA
"4057","MAERC",4057,85,532,"2",27.1773333,-81.1824917,12,11,0.7,1,"swine","5/12/2017 21:30","F","A",NA
"4058","MAERC",4058,85,532,"2",27.1779717,-81.1831883,26,10,0.7,1.1,"swine","5/12/2017 22:00","F","A",NA
"4059","MAERC",4059,85,532,"2",27.17815,-81.18335,8,9,0.8,1.2,"swine","5/12/2017 22:30","F","A",NA
"4060","MAERC",4060,85,532,"2",27.178135,-81.1832483,10,8,0.9,1.3,"swine","5/12/2017 23:00","F","A",NA
"4061","MAERC",4061,85,532,"2",27.177915,-81.1832283,12,7,1.1,1.4,"swine","5/12/2017 23:30","F","A",NA
"4062","MAERC",4062,85,532,"2",27.177905,-81.183135,-24,7,1.2,2.1,"swine","5/13/2017 0:00","F","A",NA
"4063","MAERC",4063,85,532,"2",27.17957,-81.1850533,4,8,1,1.7,"swine","5/13/2017 0:30","F","A",NA
"4064","MAERC",4064,85,532,"2",27.1795733,-81.1850433,38,9,0.9,1.2,"swine","5/13/2017 1:00","F","A",NA
"4065","MAERC",4065,85,532,"2",27.1794217,-81.1848967,36,10,0.8,1.1,"swine","5/13/2017 1:30","F","A",NA
"4066","MAERC",4066,85,532,"2",27.1796117,-81.1851517,24,10,0.8,1.1,"swine","5/13/2017 2:00","F","A",NA
"4067","MAERC",4067,85,532,"2",27.17982,-81.1852167,12,10,0.8,1.1,"swine","5/13/2017 2:30","F","A",NA
"4068","MAERC",4068,85,532,"2",27.1805733,-81.1857433,4,10,0.8,1.1,"swine","5/13/2017 3:00","F","A",NA
"4069","MAERC",4069,85,532,"2",27.1807467,-81.1859817,8,9,0.9,1.2,"swine","5/13/2017 3:30","F","A",NA
"4070","MAERC",4070,85,532,"2",27.181105,-81.1853933,-16,10,0.8,1.2,"swine","5/13/2017 4:00","F","A",NA
"4071","MAERC",4071,85,532,"2",27.180985,-81.1852467,10,10,0.8,1.2,"swine","5/13/2017 4:30","F","A",NA
"4072","MAERC",4072,85,532,"2",27.1801317,-81.1853317,-26,8,1,2,"swine","5/13/2017 5:00","F","A",NA
"4073","MAERC",4073,85,532,"2",27.177705,-81.182425,-42,9,0.9,1.2,"swine","5/13/2017 5:30","F","A",NA
"4074","MAERC",4074,85,532,"2",27.1747183,-81.18017,-30,10,0.8,1.1,"swine","5/13/2017 6:00","F","A",NA
"4075","MAERC",4075,85,532,"2",27.1728017,-81.17919,-8,8,0.9,1.2,"swine","5/13/2017 6:30","F","A",NA
"4076","MAERC",4076,85,532,"2",27.171395,-81.1789233,50,8,1.1,1.4,"swine","5/13/2017 6:59","F","A",NA
"4077","MAERC",4077,85,532,"2",27.1709167,-81.178955,26,10,0.8,1.1,"swine","5/13/2017 7:30","F","A",NA
"4078","MAERC",4078,85,532,"2",27.1704167,-81.1788,18,10,0.8,1.1,"swine","5/13/2017 8:00","F","A",NA
"4079","MAERC",4079,85,532,"2",27.1703933,-81.1793017,-18,7,1.3,1.6,"swine","5/13/2017 8:30","F","A",NA
"4080","MAERC",4080,85,532,"2",27.1703933,-81.1793167,-6,8,1.1,1.4,"swine","5/13/2017 9:00","F","A",NA
"4081","MAERC",4081,85,532,"2",27.1703267,-81.17916,-20,9,0.9,1.2,"swine","5/13/2017 9:30","F","A",NA
"4082","MAERC",4082,85,532,"2",27.1704033,-81.179295,-10,8,0.9,1.3,"swine","5/13/2017 10:00","F","A",NA
"4083","MAERC",4083,85,532,"2",27.1703783,-81.1792317,6,8,0.9,1.2,"swine","5/13/2017 10:30","F","A",NA
