"","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"72103","MAERC",72103,62,523,"17",27.17774,-81.1671883,10,7,1.2,1.5,"swine","4/11/2017 16:30","F","A",NA
"72104","MAERC",72104,62,523,"17",27.177535,-81.1668083,22,10,0.9,1.2,"swine","4/11/2017 17:00","F","A",NA
"72105","MAERC",72105,62,523,"17",27.1767317,-81.1664483,26,12,0.7,1,"swine","4/11/2017 17:30","F","A",NA
"72106","MAERC",72106,62,523,"17",27.1765567,-81.16612,50,11,0.7,1,"swine","4/11/2017 18:00","F","A",NA
"72107","MAERC",72107,62,523,"17",27.1767933,-81.167985,24,11,0.7,1.1,"swine","4/11/2017 18:30","F","A",NA
"72108","MAERC",72108,62,523,"17",27.1778183,-81.1694783,-42,9,1,2.4,"swine","4/11/2017 19:00","F","A",NA
"72109","MAERC",72109,62,523,"17",27.1778517,-81.1699067,50,9,0.9,1.2,"swine","4/11/2017 19:30","F","A",NA
"72110","MAERC",72110,62,523,"17",27.17706,-81.1689717,54,10,0.8,1.1,"swine","4/11/2017 20:00","F","A",NA
"72111","MAERC",72111,62,523,"17",27.176075,-81.169095,4,8,0.9,1.2,"swine","4/11/2017 20:30","F","A",NA
"72112","MAERC",72112,62,523,"17",27.1755167,-81.1702667,22,8,1,1.3,"swine","4/11/2017 21:00","F","A",NA
"72113","MAERC",72113,62,523,"17",27.1755767,-81.16952,10,9,0.8,1.1,"swine","4/11/2017 21:30","F","A",NA
"72114","MAERC",72114,62,523,"17",27.17497,-81.1695583,30,8,1.2,2.7,"swine","4/11/2017 22:00","F","A",NA
"72115","MAERC",72115,62,523,"17",27.1761383,-81.16951,20,9,0.9,1.2,"swine","4/11/2017 22:30","F","A",NA
"72116","MAERC",72116,62,523,"17",27.1769067,-81.1694483,34,9,0.8,1.6,"swine","4/11/2017 23:00","F","A",NA
"72117","MAERC",72117,62,523,"17",27.17785,-81.1693633,48,6,1.2,1.6,"swine","4/11/2017 23:30","F","A",NA
"72118","MAERC",72118,62,523,"17",27.178605,-81.1704967,18,6,1.6,1.8,"swine","4/12/2017 0:00","F","A",NA
"72119","MAERC",72119,62,523,"17",27.1783767,-81.1704933,22,8,0.9,1.2,"swine","4/12/2017 0:29","F","A",NA
"72120","MAERC",72120,62,523,"17",27.177575,-81.170115,-52,7,1.1,1.5,"swine","4/12/2017 1:00","F","A",NA
"72121","MAERC",72121,62,523,"17",27.1776167,-81.170155,-70,7,1.1,1.4,"swine","4/12/2017 1:30","F","A",NA
"72122","MAERC",72122,62,523,"17",27.1773817,-81.17028,12,9,1,1.2,"swine","4/12/2017 2:00","F","A",NA
"72123","MAERC",72123,62,523,"17",27.1774517,-81.1702317,36,8,1.1,1.4,"swine","4/12/2017 2:30","F","A",NA
"72124","MAERC",72124,62,523,"17",27.1774083,-81.17016,22,8,0.9,1.2,"swine","4/12/2017 3:00","F","A",NA
"72125","MAERC",72125,62,523,"17",27.178165,-81.17087,6,7,1.3,1.6,"swine","4/12/2017 3:30","F","A",NA
"72126","MAERC",72126,62,523,"17",27.1775033,-81.1700517,-4,5,1.3,1.6,"swine","4/12/2017 4:00","F","A",NA
"72127","MAERC",72127,62,523,"17",27.1775983,-81.1700833,-38,7,1,1.3,"swine","4/12/2017 4:30","F","A",NA
"72128","MAERC",72128,62,523,"17",27.17753,-81.1701267,2,9,0.8,1.2,"swine","4/12/2017 5:00","F","A",NA
"72129","MAERC",72129,62,523,"17",27.177445,-81.1702133,-4,7,1.3,1.6,"swine","4/12/2017 5:30","F","A",NA
"72130","MAERC",72130,62,523,"17",27.1773567,-81.1700683,-2,7,1.2,1.4,"swine","4/12/2017 6:00","F","A",NA
"72131","MAERC",72131,62,523,"17",27.1772733,-81.1701967,2,8,0.9,1.2,"swine","4/12/2017 6:30","F","A",NA
"72132","MAERC",72132,62,523,"17",27.177295,-81.1702117,0,8,0.9,1.3,"swine","4/12/2017 6:59","F","A",NA
"72133","MAERC",72133,62,523,"17",27.1773033,-81.170215,-14,6,1.1,1.4,"swine","4/12/2017 7:30","F","A",NA
"72134","MAERC",72134,62,523,"17",27.1774533,-81.1702917,24,10,0.8,1,"swine","4/12/2017 8:00","F","A",NA
"72135","MAERC",72135,62,523,"17",27.1776183,-81.17011,36,9,0.8,1.1,"swine","4/12/2017 8:30","F","A",NA
"72136","MAERC",72136,62,523,"17",27.1776217,-81.1701117,38,9,0.9,1.2,"swine","4/12/2017 9:00","F","A",NA
"72137","MAERC",72137,62,523,"17",27.1777417,-81.1698883,-46,8,0.9,1.2,"swine","4/12/2017 9:30","F","A",NA
"72138","MAERC",72138,62,523,"17",27.1775417,-81.17028,18,10,0.8,1.1,"swine","4/12/2017 10:00","F","A",NA
"72139","MAERC",72139,62,523,"17",27.1775467,-81.1702667,0,9,0.9,1.6,"swine","4/12/2017 10:30","F","A",NA
"72140","MAERC",72140,62,523,"17",27.1775283,-81.1702083,10,8,1.1,1.4,"swine","4/12/2017 11:00","F","A",NA
"72141","MAERC",72141,62,523,"17",27.1774983,-81.1693833,14,8,1,1.3,"swine","4/12/2017 11:30","F","A",NA
"72142","MAERC",72142,62,523,"17",27.1780683,-81.1691633,14,7,1.1,1.4,"swine","4/12/2017 12:00","F","A",NA
"72143","MAERC",72143,62,523,"17",27.177775,-81.16912,28,7,1,1.3,"swine","4/12/2017 12:30","F","A",NA
"72144","MAERC",72144,62,523,"17",27.1780883,-81.1694133,38,7,0.9,1.2,"swine","4/12/2017 13:00","F","A",NA
"72145","MAERC",72145,62,523,"17",27.1780217,-81.169355,22,10,0.8,1.1,"swine","4/12/2017 13:30","F","A",NA
"72146","MAERC",72146,62,523,"17",27.1780583,-81.1692917,20,9,0.9,1.4,"swine","4/12/2017 14:00","F","A",NA
"72147","MAERC",72147,62,523,"17",27.1780983,-81.1695933,16,8,1,1.2,"swine","4/12/2017 14:30","F","A",NA
"72148","MAERC",72148,62,523,"17",27.178205,-81.1691633,18,9,0.8,1.1,"swine","4/12/2017 15:00","F","A",NA
"72149","MAERC",72149,62,523,"17",27.1781233,-81.16944,16,7,1,1.4,"swine","4/12/2017 15:30","F","A",NA
"72150","MAERC",72150,62,523,"17",27.1780933,-81.169395,32,8,1,1.4,"swine","4/12/2017 16:00","F","A",NA
"72151","MAERC",72151,62,523,"17",27.1780317,-81.1695,36,7,1.1,1.4,"swine","4/12/2017 16:30","F","A",NA
"72152","MAERC",72152,62,523,"17",27.1769767,-81.1696717,16,8,1,1.3,"swine","4/12/2017 17:00","F","A",NA
"72153","MAERC",72153,62,523,"17",27.1771667,-81.1692367,12,8,1,1.3,"swine","4/12/2017 17:30","F","A",NA
"72154","MAERC",72154,62,523,"17",27.175265,-81.1691483,16,9,0.9,1.2,"swine","4/12/2017 18:00","F","A",NA
"72155","MAERC",72155,62,523,"17",27.1728817,-81.1695117,-26,9,0.8,1.2,"swine","4/12/2017 18:30","F","A",NA
"72156","MAERC",72156,62,523,"17",27.17374,-81.171865,-14,8,1.1,1.4,"swine","4/12/2017 19:00","F","A",NA
"72157","MAERC",72157,62,523,"17",27.1721817,-81.1719817,6,9,1,1.2,"swine","4/12/2017 19:30","F","A",NA
"72158","MAERC",72158,62,523,"17",27.1711083,-81.1722317,14,10,0.8,1.3,"swine","4/12/2017 20:00","F","A",NA
"72159","MAERC",72159,62,523,"17",27.1692217,-81.1733333,2,8,0.9,1.2,"swine","4/12/2017 20:30","F","A",NA
"72160","MAERC",72160,62,523,"17",27.16882,-81.17332,10,9,0.8,1.1,"swine","4/12/2017 20:59","F","A",NA
"72161","MAERC",72161,62,523,"17",27.16874,-81.1733217,14,9,0.8,1.2,"swine","4/12/2017 21:30","F","A",NA
"72162","MAERC",72162,62,523,"17",27.1690833,-81.1732083,26,9,0.9,1.2,"swine","4/12/2017 22:00","F","A",NA
"72163","MAERC",72163,62,523,"17",27.1696917,-81.172295,26,8,1,1.3,"swine","4/12/2017 22:30","F","A",NA
"72164","MAERC",72164,62,523,"17",27.16978,-81.1723733,30,9,0.8,1.2,"swine","4/12/2017 23:00","F","A",NA
"72165","MAERC",72165,62,523,"17",27.1697567,-81.17234,20,7,1.1,1.4,"swine","4/12/2017 23:30","F","A",NA
"72166","MAERC",72166,62,523,"17",27.169705,-81.1723733,46,7,1,1.3,"swine","4/13/2017 0:00","F","A",NA
"72167","MAERC",72167,62,523,"17",27.1696233,-81.172255,32,9,0.8,1.2,"swine","4/13/2017 0:30","F","A",NA
"72168","MAERC",72168,62,523,"17",27.1698383,-81.1722617,-32,6,1.3,1.6,"swine","4/13/2017 1:00","F","A",NA
"72169","MAERC",72169,62,523,"17",27.1696283,-81.1722083,12,8,1,1.3,"swine","4/13/2017 1:30","F","A",NA
"72170","MAERC",72170,62,523,"17",27.1695367,-81.17219,16,8,1,1.3,"swine","4/13/2017 2:00","F","A",NA
"72171","MAERC",72171,62,523,"17",27.1696583,-81.17202,56,7,1.2,1.5,"swine","4/13/2017 2:30","F","A",NA
"72172","MAERC",72172,62,523,"17",27.1697233,-81.17199,94,7,1.1,1.4,"swine","4/13/2017 3:00","F","A",NA
"72173","MAERC",72173,62,523,"17",27.1697767,-81.1723617,10,8,0.9,1.3,"swine","4/13/2017 3:30","F","A",NA
"72174","MAERC",72174,62,523,"17",27.1698983,-81.1724467,-10,10,0.8,1.5,"swine","4/13/2017 4:00","F","A",NA
"72175","MAERC",72175,62,523,"17",27.1699067,-81.1723267,8,6,1.4,2.9,"swine","4/13/2017 4:29","F","A",NA
"72176","MAERC",72176,62,523,"17",27.169765,-81.1723817,28,8,1.1,1.4,"swine","4/13/2017 5:00","F","A",NA
"72177","MAERC",72177,62,523,"17",27.16979,-81.1723567,20,9,0.9,1.2,"swine","4/13/2017 5:30","F","A",NA
"72178","MAERC",72178,62,523,"17",27.1696333,-81.1720133,28,7,1.1,1.4,"swine","4/13/2017 6:00","F","A",NA
"72179","MAERC",72179,62,523,"17",27.1697533,-81.1721967,24,10,0.8,1.2,"swine","4/13/2017 6:30","F","A",NA
"72180","MAERC",72180,62,523,"17",27.1698983,-81.1720133,18,6,1.2,1.5,"swine","4/13/2017 6:59","F","A",NA
"72181","MAERC",72181,62,523,"17",27.16931,-81.172565,-46,8,1.1,1.4,"swine","4/13/2017 7:30","F","A",NA
"72182","MAERC",72182,62,523,"17",27.1694967,-81.1724433,-44,7,1.2,1.5,"swine","4/13/2017 8:00","F","A",NA
"72183","MAERC",72183,62,523,"17",27.1696183,-81.1723567,6,9,0.9,1.2,"swine","4/13/2017 8:30","F","A",NA
"72184","MAERC",72184,62,523,"17",27.1697017,-81.172145,36,7,1.4,1.7,"swine","4/13/2017 9:00","F","A",NA
"72185","MAERC",72185,62,523,"17",27.1697217,-81.1722183,-36,8,1,1.4,"swine","4/13/2017 9:30","F","A",NA
"72186","MAERC",72186,62,523,"17",27.1697217,-81.1720767,-28,11,0.7,1,"swine","4/13/2017 10:00","F","A",NA
"72187","MAERC",72187,62,523,"17",27.172015,-81.1708233,314,9,1.1,1.4,"swine","4/13/2017 10:30","F","A",NA
"72188","MAERC",72188,62,523,"17",27.1694617,-81.1721217,-14,9,1,1.3,"swine","4/13/2017 11:00","F","A",NA
"72189","MAERC",72189,62,523,"17",27.1697133,-81.1721083,18,10,0.8,1.1,"swine","4/13/2017 11:30","F","A",NA
"72190","MAERC",72190,62,523,"17",27.169745,-81.1722383,22,9,0.9,1.2,"swine","4/13/2017 12:00","F","A",NA
"72191","MAERC",72191,62,523,"17",27.169785,-81.1721317,24,8,0.9,1.2,"swine","4/13/2017 12:30","F","A",NA
"72192","MAERC",72192,62,523,"17",27.1698633,-81.1722717,18,9,0.8,1.1,"swine","4/13/2017 13:00","F","A",NA
"72193","MAERC",72193,62,523,"17",27.170005,-81.1720233,36,7,1.1,1.5,"swine","4/13/2017 13:30","F","A",NA
"72194","MAERC",72194,62,523,"17",27.1696767,-81.172065,-30,8,1,1.2,"swine","4/13/2017 14:00","F","A",NA
"72195","MAERC",72195,62,523,"17",27.169725,-81.1720017,-16,7,1.1,1.4,"swine","4/13/2017 14:30","F","A",NA
"72196","MAERC",72196,62,523,"17",27.1696483,-81.17188,-14,6,1.4,1.7,"swine","4/13/2017 15:00","F","A",NA
"72197","MAERC",72197,62,523,"17",27.1697717,-81.17194,30,10,0.7,1.1,"swine","4/13/2017 15:30","F","A",NA
"72198","MAERC",72198,62,523,"17",27.169665,-81.1720117,0,10,0.8,1.1,"swine","4/13/2017 16:00","F","A",NA
"72199","MAERC",72199,62,523,"17",27.1701883,-81.17163,-20,8,1,1.3,"swine","4/13/2017 16:30","F","A",NA
"72200","MAERC",72200,62,523,"17",27.1695467,-81.171405,-4,11,0.7,1,"swine","4/13/2017 17:00","F","A",NA
"72201","MAERC",72201,62,523,"17",27.16933,-81.1710133,0,10,0.8,1.1,"swine","4/13/2017 17:30","F","A",NA
"72202","MAERC",72202,62,523,"17",27.1687633,-81.1705483,4,10,0.8,1.4,"swine","4/13/2017 18:00","F","A",NA
"72203","MAERC",72203,62,523,"17",27.1684167,-81.1701067,10,10,0.8,1.1,"swine","4/13/2017 18:30","F","A",NA
"72204","MAERC",72204,62,523,"17",27.168455,-81.1702183,6,8,0.9,1.3,"swine","4/13/2017 19:00","F","A",NA
"72205","MAERC",72205,62,523,"17",27.1682533,-81.170445,2,9,1,1.2,"swine","4/13/2017 19:30","F","A",NA
"72206","MAERC",72206,62,523,"17",27.1676817,-81.16996,10,9,1,1.3,"swine","4/13/2017 20:00","F","A",NA
"72207","MAERC",72207,62,523,"17",27.1673833,-81.1696083,12,9,0.8,1.1,"swine","4/13/2017 20:30","F","A",NA
"72208","MAERC",72208,62,523,"17",27.1665817,-81.1684617,-42,9,0.9,1.2,"swine","4/13/2017 21:00","F","A",NA
"72209","MAERC",72209,62,523,"17",27.1673483,-81.171395,32,9,0.8,1.2,"swine","4/13/2017 21:30","F","A",NA
"72210","MAERC",72210,62,523,"17",27.1679367,-81.17372,24,9,1,2,"swine","4/13/2017 22:00","F","A",NA
"72211","MAERC",72211,62,523,"17",27.1700717,-81.17367,36,8,1,1.3,"swine","4/13/2017 22:30","F","A",NA
"72212","MAERC",72212,62,523,"17",27.171165,-81.173885,18,9,0.8,1.2,"swine","4/13/2017 23:00","F","A",NA
"72213","MAERC",72213,62,523,"17",27.1747417,-81.1725033,10,11,0.7,1,"swine","4/13/2017 23:30","F","A",NA
"72214","MAERC",72214,62,523,"17",27.1722983,-81.1709233,8,11,0.7,1,"swine","4/14/2017 0:00","F","A",NA
"72215","MAERC",72215,62,523,"17",27.1743283,-81.17168,18,10,0.8,1.1,"swine","4/14/2017 0:30","F","A",NA
"72216","MAERC",72216,62,523,"17",27.1742667,-81.1708617,10,9,0.9,1.2,"swine","4/14/2017 1:00","F","A",NA
"72217","MAERC",72217,62,523,"17",27.1739867,-81.17108,2,6,1.3,3,"swine","4/14/2017 1:30","F","A",NA
"72218","MAERC",72218,62,523,"17",27.1738967,-81.1710533,30,8,1.2,1.8,"swine","4/14/2017 2:00","F","A",NA
"72219","MAERC",72219,62,523,"17",27.1741117,-81.1707383,6,5,1.7,2,"swine","4/14/2017 2:30","F","A",NA
"72220","MAERC",72220,62,523,"17",27.17408,-81.170425,22,6,1.4,1.6,"swine","4/14/2017 3:00","F","A",NA
"72221","MAERC",72221,62,523,"17",27.174305,-81.1706983,44,6,1.4,1.7,"swine","4/14/2017 3:30","F","A",NA
"72222","MAERC",72222,62,523,"17",27.1741383,-81.1703883,-6,8,0.9,1.3,"swine","4/14/2017 4:00","F","A",NA
"72223","MAERC",72223,62,523,"17",27.17418,-81.1702683,16,8,1.1,1.4,"swine","4/14/2017 4:30","F","A",NA
"72224","MAERC",72224,62,523,"17",27.1740933,-81.170265,0,7,1.2,1.5,"swine","4/14/2017 5:00","F","A",NA
"72225","MAERC",72225,62,523,"17",27.1740167,-81.17027,30,7,1.2,1.4,"swine","4/14/2017 5:30","F","A",NA
"72226","MAERC",72226,62,523,"17",27.17409,-81.1706267,-42,6,1.5,1.8,"swine","4/14/2017 6:00","F","A",NA
"72227","MAERC",72227,62,523,"17",27.1742433,-81.1707633,-66,7,2.1,3.8,"swine","4/14/2017 6:30","F","A",NA
"72228","MAERC",72228,62,523,"17",27.1740633,-81.1701467,4,7,1.3,1.6,"swine","4/14/2017 6:59","F","A",NA
"72229","MAERC",72229,62,523,"17",27.1739433,-81.170335,0,8,1,1.3,"swine","4/14/2017 7:30","F","A",NA
"72230","MAERC",72230,62,523,"17",27.1738217,-81.1703217,-48,7,1.3,1.6,"swine","4/14/2017 8:00","F","A",NA
"72231","MAERC",72231,62,523,"17",27.1741117,-81.1702767,46,8,1,1.3,"swine","4/14/2017 8:30","F","A",NA
"72232","MAERC",72232,62,523,"17",27.1738983,-81.17004,-12,7,1,1.4,"swine","4/14/2017 9:00","F","A",NA
"72233","MAERC",72233,62,523,"17",27.1746283,-81.17021,-30,7,0.9,1.3,"swine","4/14/2017 9:30","F","A",NA
