"","location","OBJECTID","sensor_id","field_code","individual_ID","fix_lat","fix_long","alt","sat","HDOP","PDOP","species","gmtneg5","sex","age","GPS.positional.dilution"
"46","MAERC",46,61,436,"1",27.166305,-81.1785883,14,7,1.1,1.5,"swine","4/10/2017 22:30","F","A",NA
"47","MAERC",47,61,436,"1",27.1662833,-81.1786117,14,8,1,1.3,"swine","4/10/2017 23:00","F","A",NA
"48","MAERC",48,61,436,"1",27.1663017,-81.17852,14,9,0.8,1.2,"swine","4/10/2017 23:30","F","A",NA
"49","MAERC",49,61,436,"1",27.166465,-81.178605,12,9,0.8,1.2,"swine","4/11/2017 0:00","F","A",NA
"50","MAERC",50,61,436,"1",27.166455,-81.178885,-2,10,0.8,1.1,"swine","4/11/2017 0:30","F","A",NA
"51","MAERC",51,61,436,"1",27.16633,-81.17859,-62,9,0.8,1.2,"swine","4/11/2017 1:00","F","A",NA
"52","MAERC",52,61,436,"1",27.1662583,-81.1786617,-70,8,1,1.4,"swine","4/11/2017 1:30","F","A",NA
"53","MAERC",53,61,436,"1",27.1662033,-81.178615,36,8,1.1,1.4,"swine","4/11/2017 2:00","F","A",NA
"54","MAERC",54,61,436,"1",27.1663167,-81.1785683,48,9,0.9,1.2,"swine","4/11/2017 2:30","F","A",NA
"55","MAERC",55,61,436,"1",27.1664367,-81.178415,46,8,1,1.3,"swine","4/11/2017 3:00","F","A",NA
"56","MAERC",56,61,436,"1",27.1665467,-81.178825,4,8,1,1.3,"swine","4/11/2017 3:30","F","A",NA
"57","MAERC",57,61,436,"1",27.1667767,-81.1790683,-72,5,2,2.3,"swine","4/11/2017 4:00","F","A",NA
"58","MAERC",58,61,436,"1",27.1659367,-81.1782633,72,6,1.2,1.6,"swine","4/11/2017 4:30","F","A",NA
"59","MAERC",59,61,436,"1",27.1661433,-81.1783683,-2,9,0.8,1.1,"swine","4/11/2017 5:00","F","A",NA
"60","MAERC",60,61,436,"1",27.1661117,-81.178345,4,7,1.2,1.5,"swine","4/11/2017 5:30","F","A",NA
"61","MAERC",61,61,436,"1",27.1663183,-81.178345,38,9,0.8,1.1,"swine","4/11/2017 6:00","F","A",NA
"62","MAERC",62,61,436,"1",27.1660367,-81.178445,-20,10,0.8,1.1,"swine","4/11/2017 6:30","F","A",NA
"63","MAERC",63,61,436,"1",27.16624,-81.1786167,16,8,0.9,1.3,"swine","4/11/2017 7:00","F","A",NA
"64","MAERC",64,61,436,"1",27.1662117,-81.1786067,-4,8,1,2.1,"swine","4/11/2017 7:30","F","A",NA
"65","MAERC",65,61,436,"1",27.1662417,-81.1786283,0,8,1,1.3,"swine","4/11/2017 8:00","F","A",NA
"66","MAERC",66,61,436,"1",27.1662983,-81.1785233,2,9,1.1,1.7,"swine","4/11/2017 8:30","F","A",NA
"67","MAERC",67,61,436,"1",27.1663333,-81.1784833,6,8,1.1,1.4,"swine","4/11/2017 9:00","F","A",NA
"68","MAERC",68,61,436,"1",27.166375,-81.1784167,32,8,0.9,1.3,"swine","4/11/2017 9:30","F","A",NA
"69","MAERC",69,61,436,"1",27.1663417,-81.178535,14,8,0.9,1.2,"swine","4/11/2017 10:00","F","A",NA
"70","MAERC",70,61,436,"1",27.166355,-81.17829,22,9,0.9,1.2,"swine","4/11/2017 10:30","F","A",NA
"71","MAERC",71,61,436,"1",27.1663733,-81.1783667,12,8,1.1,1.4,"swine","4/11/2017 11:00","F","A",NA
"72","MAERC",72,61,436,"1",27.1663833,-81.1784317,10,9,0.9,1.2,"swine","4/11/2017 11:30","F","A",NA
"73","MAERC",73,61,436,"1",27.16638,-81.1785533,100,7,1,1.4,"swine","4/11/2017 12:00","F","A",NA
"74","MAERC",74,61,436,"1",27.16654,-81.1784567,110,8,0.9,1.2,"swine","4/11/2017 12:30","F","A",NA
"75","MAERC",75,61,436,"1",27.1663383,-81.17857,28,9,0.9,1.2,"swine","4/11/2017 13:00","F","A",NA
"76","MAERC",76,61,436,"1",27.1663467,-81.1786983,38,9,0.8,1.1,"swine","4/11/2017 13:30","F","A",NA
"77","MAERC",77,61,436,"1",27.1662683,-81.1786317,16,7,1.2,1.5,"swine","4/11/2017 14:00","F","A",NA
"78","MAERC",78,61,436,"1",27.166505,-81.17804,16,7,1.3,1.5,"swine","4/11/2017 14:30","F","A",NA
"79","MAERC",79,61,436,"1",27.166405,-81.1780217,6,7,1.2,1.5,"swine","4/11/2017 15:00","F","A",NA
"80","MAERC",80,61,436,"1",27.1664683,-81.1780533,-2,6,1.7,1.9,"swine","4/11/2017 15:30","F","A",NA
"81","MAERC",81,61,436,"1",27.16629,-81.1783717,24,7,1.1,1.4,"swine","4/11/2017 16:00","F","A",NA
"82","MAERC",82,61,436,"1",27.1662517,-81.1784183,42,7,1.1,1.4,"swine","4/11/2017 16:30","F","A",NA
"83","MAERC",83,61,436,"1",27.16617,-81.178535,20,9,1,1.3,"swine","4/11/2017 17:00","F","A",NA
"84","MAERC",84,61,436,"1",27.166435,-81.17824,70,8,1.1,1.3,"swine","4/11/2017 17:30","F","A",NA
"85","MAERC",85,61,436,"1",27.166425,-81.1784433,62,9,0.9,1.2,"swine","4/11/2017 18:00","F","A",NA
"86","MAERC",86,61,436,"1",27.16672,-81.17777,40,10,0.8,1.1,"swine","4/11/2017 18:30","F","A",NA
"87","MAERC",87,61,436,"1",27.1664783,-81.17792,18,8,0.9,1.3,"swine","4/11/2017 19:00","F","A",NA
"88","MAERC",88,61,436,"1",27.1662483,-81.178565,16,9,1,1.7,"swine","4/11/2017 19:30","F","A",NA
"89","MAERC",89,61,436,"1",27.1662783,-81.1786133,8,8,1,1.8,"swine","4/11/2017 20:00","F","A",NA
"90","MAERC",90,61,436,"1",27.16626,-81.1786467,12,7,1.1,1.4,"swine","4/11/2017 20:30","F","A",NA
"91","MAERC",91,61,436,"1",27.1662667,-81.1785867,20,7,1.1,1.3,"swine","4/11/2017 21:00","F","A",NA
"92","MAERC",92,61,436,"1",27.1661917,-81.17859,32,9,0.8,1.1,"swine","4/11/2017 21:30","F","A",NA
"93","MAERC",93,61,436,"1",27.1660917,-81.1785817,42,8,0.9,1.3,"swine","4/11/2017 22:00","F","A",NA
"94","MAERC",94,61,436,"1",27.1663033,-81.1785283,20,7,1.1,1.5,"swine","4/11/2017 22:30","F","A",NA
"95","MAERC",95,61,436,"1",27.1661933,-81.1785383,20,7,0.9,1.2,"swine","4/11/2017 23:00","F","A",NA
"96","MAERC",96,61,436,"1",27.1662683,-81.1785067,24,10,0.8,1.1,"swine","4/11/2017 23:30","F","A",NA
"97","MAERC",97,61,436,"1",27.16619,-81.1785083,18,11,0.7,1,"swine","4/12/2017 0:00","F","A",NA
"98","MAERC",98,61,436,"1",27.1660283,-81.1786233,62,7,1,1.3,"swine","4/12/2017 0:30","F","A",NA
"99","MAERC",99,61,436,"1",27.1661817,-81.17866,54,7,1.1,1.4,"swine","4/12/2017 1:00","F","A",NA
"100","MAERC",100,61,436,"1",27.1661717,-81.1785467,28,8,1,1.3,"swine","4/12/2017 1:30","F","A",NA
"101","MAERC",101,61,436,"1",27.166275,-81.1785833,32,9,1,1.2,"swine","4/12/2017 2:00","F","A",NA
"102","MAERC",102,61,436,"1",27.1663433,-81.178525,44,8,1.1,1.8,"swine","4/12/2017 2:30","F","A",NA
"103","MAERC",103,61,436,"1",27.166245,-81.1784083,38,7,1.5,2.5,"swine","4/12/2017 3:00","F","A",NA
"104","MAERC",104,61,436,"1",27.1662683,-81.178465,28,6,1.1,1.4,"swine","4/12/2017 3:30","F","A",NA
"105","MAERC",105,61,436,"1",27.1662817,-81.1786717,-2,9,0.8,1.1,"swine","4/12/2017 4:00","F","A",NA
"106","MAERC",106,61,436,"1",27.1662867,-81.1787,8,8,0.9,1.3,"swine","4/12/2017 4:30","F","A",NA
"107","MAERC",107,61,436,"1",27.1662617,-81.1786233,12,10,0.8,1.1,"swine","4/12/2017 5:00","F","A",NA
"108","MAERC",108,61,436,"1",27.166315,-81.1787083,26,8,1.1,1.4,"swine","4/12/2017 5:30","F","A",NA
"109","MAERC",109,61,436,"1",27.166285,-81.1785983,18,8,1,1.3,"swine","4/12/2017 6:00","F","A",NA
"110","MAERC",110,61,436,"1",27.1661017,-81.1784833,20,10,0.8,1.1,"swine","4/12/2017 6:30","F","A",NA
"111","MAERC",111,61,436,"1",27.165495,-81.1787583,208,6,1.4,1.7,"swine","4/12/2017 6:59","F","A",NA
"112","MAERC",112,61,436,"1",27.1661817,-81.1786367,-28,9,0.9,1.2,"swine","4/12/2017 7:30","F","A",NA
"113","MAERC",113,61,436,"1",27.1657817,-81.1778017,34,11,0.8,1,"swine","4/12/2017 8:00","F","A",NA
"114","MAERC",114,61,436,"1",27.1662917,-81.1778517,-46,9,1,1.3,"swine","4/12/2017 8:30","F","A",NA
"115","MAERC",115,61,436,"1",27.166695,-81.17841,-12,9,0.9,1.2,"swine","4/12/2017 9:00","F","A",NA
"116","MAERC",116,61,436,"1",27.1666467,-81.1784167,-78,8,1.1,2.1,"swine","4/12/2017 9:30","F","A",NA
"117","MAERC",117,61,436,"1",27.1666533,-81.1783883,-36,10,0.8,1.1,"swine","4/12/2017 10:00","F","A",NA
"118","MAERC",118,61,436,"1",27.1665117,-81.17836,-42,10,0.8,1.1,"swine","4/12/2017 10:30","F","A",NA
"119","MAERC",119,61,436,"1",27.1665467,-81.1784933,6,9,0.8,1.1,"swine","4/12/2017 10:59","F","A",NA
"120","MAERC",120,61,436,"1",27.1665733,-81.1784717,32,10,0.8,1.1,"swine","4/12/2017 11:30","F","A",NA
"121","MAERC",121,61,436,"1",27.1663817,-81.1785567,46,8,0.8,1.2,"swine","4/12/2017 12:00","F","A",NA
"122","MAERC",122,61,436,"1",27.1664567,-81.178605,48,10,0.7,1.1,"swine","4/12/2017 12:30","F","A",NA
"123","MAERC",123,61,436,"1",27.1664133,-81.178675,52,10,0.8,1.1,"swine","4/12/2017 13:00","F","A",NA
"124","MAERC",124,61,436,"1",27.1665917,-81.17836,76,6,1.3,1.6,"swine","4/12/2017 13:30","F","A",NA
"125","MAERC",125,61,436,"1",27.1663517,-81.1787117,-4,6,1.4,1.7,"swine","4/12/2017 14:01","F","A",NA
"126","MAERC",126,61,436,"1",27.1659367,-81.17858,-76,6,1.4,1.7,"swine","4/12/2017 14:30","F","A",NA
"127","MAERC",127,61,436,"1",27.16632,-81.1784717,22,9,0.8,1.1,"swine","4/12/2017 15:00","F","A",NA
"128","MAERC",128,61,436,"1",27.1663633,-81.1786367,-8,4,3.6,3.7,"swine","4/12/2017 15:30","F","A",NA
"129","MAERC",129,61,436,"1",27.1662383,-81.178555,10,9,0.8,1.2,"swine","4/12/2017 16:00","F","A",NA
"130","MAERC",130,61,436,"1",27.1661083,-81.1786683,14,7,1,1.4,"swine","4/12/2017 16:30","F","A",NA
"131","MAERC",131,61,436,"1",27.1654983,-81.1792817,10,9,0.8,1.1,"swine","4/12/2017 17:00","F","A",NA
"132","MAERC",132,61,436,"1",27.1654467,-81.1795933,10,10,0.8,1.1,"swine","4/12/2017 17:30","F","A",NA
"133","MAERC",133,61,436,"1",27.1656867,-81.1789567,10,10,0.8,1.1,"swine","4/12/2017 18:00","F","A",NA
"134","MAERC",134,61,436,"1",27.166,-81.1788633,18,10,0.8,1.1,"swine","4/12/2017 18:30","F","A",NA
"135","MAERC",135,61,436,"1",27.165715,-81.1781683,4,9,0.9,1.2,"swine","4/12/2017 19:00","F","A",NA
"136","MAERC",136,61,436,"1",27.166845,-81.17806,4,11,0.7,1,"swine","4/12/2017 19:30","F","A",NA
"137","MAERC",137,61,436,"1",27.1659617,-81.1783667,42,9,0.8,1.1,"swine","4/12/2017 20:00","F","A",NA
"138","MAERC",138,61,436,"1",27.1660933,-81.1784517,-4,6,1.3,1.6,"swine","4/12/2017 20:30","F","A",NA
"139","MAERC",139,61,436,"1",27.1660383,-81.1785167,-12,7,1,1.3,"swine","4/12/2017 21:00","F","A",NA
"140","MAERC",140,61,436,"1",27.1657667,-81.1785917,80,7,1.1,1.4,"swine","4/12/2017 21:30","F","A",NA
"141","MAERC",141,61,436,"1",27.1661317,-81.1787417,18,7,1.5,3.1,"swine","4/12/2017 22:00","F","A",NA
"142","MAERC",142,61,436,"1",27.1663267,-81.178745,18,6,2.2,3.9,"swine","4/12/2017 22:30","F","A",NA
"143","MAERC",143,61,436,"1",27.166385,-81.1785917,26,6,1.4,1.7,"swine","4/12/2017 23:00","F","A",NA
"144","MAERC",144,61,436,"1",27.1663983,-81.1786833,10,7,1,1.3,"swine","4/12/2017 23:30","F","A",NA
"145","MAERC",145,61,436,"1",27.166295,-81.1786217,16,12,0.6,1,"swine","4/13/2017 0:00","F","A",NA
"146","MAERC",146,61,436,"1",27.16632,-81.1785767,18,9,0.8,1.2,"swine","4/13/2017 0:30","F","A",NA
"147","MAERC",147,61,436,"1",27.1662483,-81.1785467,28,9,0.9,1.2,"swine","4/13/2017 1:00","F","A",NA
"148","MAERC",148,61,436,"1",27.166375,-81.1784967,-8,8,1,1.3,"swine","4/13/2017 1:30","F","A",NA
"149","MAERC",149,61,436,"1",27.1663183,-81.1785883,4,7,1.4,2.4,"swine","4/13/2017 2:00","F","A",NA
"150","MAERC",150,61,436,"1",27.1661583,-81.1786267,32,7,1.2,1.5,"swine","4/13/2017 2:30","F","A",NA
"151","MAERC",151,61,436,"1",27.166255,-81.1785067,26,9,0.9,1.2,"swine","4/13/2017 3:00","F","A",NA
"152","MAERC",152,61,436,"1",27.166125,-81.17837,36,6,1.4,1.7,"swine","4/13/2017 3:30","F","A",NA
"153","MAERC",153,61,436,"1",27.1662433,-81.1784867,26,8,1,2,"swine","4/13/2017 4:00","F","A",NA
"154","MAERC",154,61,436,"1",27.166335,-81.1784733,-6,8,0.9,1.3,"swine","4/13/2017 4:30","F","A",NA
"155","MAERC",155,61,436,"1",27.166045,-81.1786033,-40,7,1.2,1.5,"swine","4/13/2017 5:00","F","A",NA
"156","MAERC",156,61,436,"1",27.1662483,-81.1785433,12,8,1.1,1.4,"swine","4/13/2017 5:30","F","A",NA
"157","MAERC",157,61,436,"1",27.1664183,-81.1788317,40,7,1.3,1.5,"swine","4/13/2017 6:00","F","A",NA
"158","MAERC",158,61,436,"1",27.16598,-81.1781533,50,7,1.1,2.4,"swine","4/13/2017 6:30","F","A",NA
"159","MAERC",159,61,436,"1",27.1672967,-81.1781867,-106,6,1.3,1.6,"swine","4/13/2017 6:59","F","A",NA
"160","MAERC",160,61,436,"1",27.1661717,-81.178595,-46,8,0.9,1.2,"swine","4/13/2017 7:30","F","A",NA
"161","MAERC",161,61,436,"1",27.16603,-81.1785333,44,8,0.9,1.5,"swine","4/13/2017 8:00","F","A",NA
"162","MAERC",162,61,436,"1",27.166115,-81.1777417,14,7,1.3,1.5,"swine","4/13/2017 8:30","F","A",NA
"163","MAERC",163,61,436,"1",27.1670517,-81.1777683,40,8,1,1.3,"swine","4/13/2017 9:00","F","A",NA
"164","MAERC",164,61,436,"1",27.16659,-81.1780783,2,8,1,1.9,"swine","4/13/2017 9:30","F","A",NA
"165","MAERC",165,61,436,"1",27.1665333,-81.177955,18,9,0.9,1.2,"swine","4/13/2017 10:00","F","A",NA
"166","MAERC",166,61,436,"1",27.16645,-81.17837,2,8,1.1,1.3,"swine","4/13/2017 10:30","F","A",NA
"167","MAERC",167,61,436,"1",27.166285,-81.1780367,-40,8,1.1,1.4,"swine","4/13/2017 11:00","F","A",NA
"168","MAERC",168,61,436,"1",27.1662067,-81.1782817,38,9,0.9,1.7,"swine","4/13/2017 11:30","F","A",NA
"169","MAERC",169,61,436,"1",27.1664917,-81.178025,96,8,0.9,1.3,"swine","4/13/2017 12:00","F","A",NA
"170","MAERC",170,61,436,"1",27.16642,-81.178175,54,7,0.9,1.3,"swine","4/13/2017 12:30","F","A",NA
"171","MAERC",171,61,436,"1",27.1666367,-81.1774367,-98,7,1,1.3,"swine","4/13/2017 13:00","F","A",NA
"172","MAERC",172,61,436,"1",27.16648,-81.1776217,-102,8,0.9,1.2,"swine","4/13/2017 13:30","F","A",NA
"173","MAERC",173,61,436,"1",27.1665133,-81.177875,-66,8,1,1.2,"swine","4/13/2017 14:00","F","A",NA
"174","MAERC",174,61,436,"1",27.1670517,-81.1777133,128,6,1.5,1.7,"swine","4/13/2017 14:30","F","A",NA
"175","MAERC",175,61,436,"1",27.166675,-81.1776633,38,9,0.8,1.1,"swine","4/13/2017 15:00","F","A",NA
"176","MAERC",176,61,436,"1",27.16663,-81.1783283,38,9,0.8,1.1,"swine","4/13/2017 15:30","F","A",NA
"177","MAERC",177,61,436,"1",27.1669083,-81.179095,16,8,1,1.2,"swine","4/13/2017 16:00","F","A",NA
"178","MAERC",178,61,436,"1",27.1671367,-81.1778383,20,7,1,1.4,"swine","4/13/2017 16:30","F","A",NA
"179","MAERC",179,61,436,"1",27.1659283,-81.1777817,22,8,0.9,1.2,"swine","4/13/2017 17:00","F","A",NA
"180","MAERC",180,61,436,"1",27.1657767,-81.1789417,26,8,1,1.3,"swine","4/13/2017 17:30","F","A",NA
"181","MAERC",181,61,436,"1",27.1665533,-81.1778867,24,10,0.8,1.1,"swine","4/13/2017 18:00","F","A",NA
"182","MAERC",182,61,436,"1",27.1665467,-81.1783083,32,9,0.8,1.1,"swine","4/13/2017 18:30","F","A",NA
"183","MAERC",183,61,436,"1",27.1657617,-81.1789683,32,8,1,1.4,"swine","4/13/2017 19:00","F","A",NA
"184","MAERC",184,61,436,"1",27.165905,-81.1789717,-4,10,0.8,1.1,"swine","4/13/2017 19:30","F","A",NA
"185","MAERC",185,61,436,"1",27.1654667,-81.1782933,-4,10,0.8,1.1,"swine","4/13/2017 20:00","F","A",NA
"186","MAERC",186,61,436,"1",27.166245,-81.17828,0,6,1.3,1.6,"swine","4/13/2017 20:30","F","A",NA
"187","MAERC",187,61,436,"1",27.1663533,-81.1785933,-16,7,1,1.3,"swine","4/13/2017 21:00","F","A",NA
"188","MAERC",188,61,436,"1",27.166275,-81.17866,-36,7,0.9,1.3,"swine","4/13/2017 21:30","F","A",NA
"189","MAERC",189,61,436,"1",27.166225,-81.178545,8,8,1.2,2.7,"swine","4/13/2017 22:00","F","A",NA
"190","MAERC",190,61,436,"1",27.1662667,-81.1785517,36,8,1,1.3,"swine","4/13/2017 22:30","F","A",NA
"191","MAERC",191,61,436,"1",27.1663417,-81.1785233,44,9,0.8,1.2,"swine","4/13/2017 23:00","F","A",NA
"192","MAERC",192,61,436,"1",27.1662217,-81.1784267,48,9,0.9,1.2,"swine","4/13/2017 23:30","F","A",NA
"193","MAERC",193,61,436,"1",27.1663417,-81.1785433,4,10,0.7,1.1,"swine","4/14/2017 0:00","F","A",NA
"194","MAERC",194,61,436,"1",27.1664283,-81.17844,-38,8,0.9,2.1,"swine","4/14/2017 0:30","F","A",NA
"195","MAERC",195,61,436,"1",27.1664767,-81.17844,-74,8,1,1.4,"swine","4/14/2017 1:00","F","A",NA
"196","MAERC",196,61,436,"1",27.16659,-81.1784767,-114,8,1,1.3,"swine","4/14/2017 1:30","F","A",NA
"197","MAERC",197,61,436,"1",27.1655517,-81.1791833,46,6,1.4,1.7,"swine","4/14/2017 1:59","F","A",NA
"198","MAERC",198,61,436,"1",27.1660783,-81.1784483,14,6,1.2,1.6,"swine","4/14/2017 2:30","F","A",NA
"199","MAERC",199,61,436,"1",27.1661033,-81.1783767,26,6,1.4,1.7,"swine","4/14/2017 3:00","F","A",NA
"200","MAERC",200,61,436,"1",27.1666417,-81.1791833,-72,7,1.3,1.6,"swine","4/14/2017 3:30","F","A",NA
"201","MAERC",201,61,436,"1",27.1662933,-81.1786417,20,10,0.8,1.1,"swine","4/14/2017 4:00","F","A",NA
"202","MAERC",202,61,436,"1",27.1662917,-81.178635,18,9,0.9,1.2,"swine","4/14/2017 4:30","F","A",NA
"203","MAERC",203,61,436,"1",27.1663283,-81.1786033,14,10,0.9,1.6,"swine","4/14/2017 5:00","F","A",NA
"204","MAERC",204,61,436,"1",27.166235,-81.1785817,10,10,0.9,1.2,"swine","4/14/2017 5:30","F","A",NA
"205","MAERC",205,61,436,"1",27.16629,-81.1785833,18,10,0.8,1.5,"swine","4/14/2017 6:00","F","A",NA
"206","MAERC",206,61,436,"1",27.166175,-81.178465,-24,6,1.1,1.5,"swine","4/14/2017 6:30","F","A",NA
"207","MAERC",207,61,436,"1",27.1663033,-81.1786333,8,7,1.1,1.4,"swine","4/14/2017 6:59","F","A",NA
"208","MAERC",208,61,436,"1",27.1660933,-81.1786117,-4,7,1.3,1.5,"swine","4/14/2017 7:30","F","A",NA
"209","MAERC",209,61,436,"1",27.1662033,-81.178475,30,5,2,2.2,"swine","4/14/2017 8:00","F","A",NA
"210","MAERC",210,61,436,"1",27.1661983,-81.178495,28,8,0.9,1.2,"swine","4/14/2017 8:30","F","A",NA
"211","MAERC",211,61,436,"1",27.1663117,-81.1785883,20,7,1.4,1.7,"swine","4/14/2017 9:00","F","A",NA
"212","MAERC",212,61,436,"1",27.1663433,-81.1786183,12,7,1.1,1.4,"swine","4/14/2017 9:30","F","A",NA
"213","MAERC",213,61,436,"1",27.1663667,-81.178545,4,6,1.4,3,"swine","4/14/2017 10:00","F","A",NA
"214","MAERC",214,61,436,"1",27.1663667,-81.1784483,8,6,1.6,1.8,"swine","4/14/2017 10:30","F","A",NA
"215","MAERC",215,61,436,"1",27.166395,-81.1777933,82,6,1.3,1.6,"swine","4/14/2017 11:00","F","A",NA
"216","MAERC",216,61,436,"1",27.1664233,-81.1786433,-14,6,1.2,1.5,"swine","4/14/2017 11:30","F","A",NA
"217","MAERC",217,61,436,"1",27.1662517,-81.1781817,60,6,1.1,1.4,"swine","4/14/2017 12:00","F","A",NA
"218","MAERC",218,61,436,"1",27.1662633,-81.1785067,26,9,0.8,1.1,"swine","4/14/2017 12:30","F","A",NA
"219","MAERC",219,61,436,"1",27.1663317,-81.178515,42,7,1.1,1.4,"swine","4/14/2017 13:00","F","A",NA
